weight,timestamp
10759.0,2026-05-05 15:11:48.959664
10576.93,2026-05-05 15:11:48.969664
10609.29,2026-05-05 15:11:48.980664
10669.43,2026-05-05 15:11:48.991664
10683.16,2026-05-05 15:11:49.001664
10644.05,2026-05-05 15:11:49.012664
10645.35,2026-05-05 15:11:49.023664
10731.43,2026-05-05 15:11:49.034664
10828.08,2026-05-05 15:11:49.044664
10821.76,2026-05-05 15:11:49.055664
10598.61,2026-05-05 15:11:49.066664
10216.61,2026-05-05 15:11:49.077664
9984.75,2026-05-05 15:11:49.087664
9918.06,2026-05-05 15:11:49.098664
9924.71,2026-05-05 15:11:49.109664
9944.0,2026-05-05 15:11:49.120664
9933.64,2026-05-05 15:11:49.130664
9985.4,2026-05-05 15:11:49.141664
9978.21,2026-05-05 15:11:49.152664
9865.22,2026-05-05 15:11:49.162664
9600.67,2026-05-05 15:11:49.180621
9253.64,2026-05-05 15:11:49.191621
9072.66,2026-05-05 15:11:49.202621
9072.66,2026-05-05 15:11:49.212621
9092.38,2026-05-05 15:11:49.223621
9026.36,2026-05-05 15:11:49.234621
8871.31,2026-05-05 15:11:49.245621
8924.59,2026-05-05 15:11:49.255621
9028.43,2026-05-05 15:11:49.266621
9110.58,2026-05-05 15:11:49.277621
8945.18,2026-05-05 15:11:49.288621
8762.46,2026-05-05 15:11:49.298621
8690.22,2026-05-05 15:11:49.309621
8607.31,2026-05-05 15:11:49.320621
8668.87,2026-05-05 15:11:49.330621
8784.69,2026-05-05 15:11:49.341621
8838.95,2026-05-05 15:11:49.352621
8816.72,2026-05-05 15:11:49.363621
8808.88,2026-05-05 15:11:49.373621
8818.68,2026-05-05 15:11:49.384621
8990.95,2026-05-05 15:11:49.391500
9230.98,2026-05-05 15:11:49.401500
9411.74,2026-05-05 15:11:49.411500
9409.67,2026-05-05 15:11:49.422500
9298.97,2026-05-05 15:11:49.433500
9258.87,2026-05-05 15:11:49.443500
9339.61,2026-05-05 15:11:49.454500
9517.32,2026-05-05 15:11:49.465500
9717.36,2026-05-05 15:11:49.476500
10008.93,2026-05-05 15:11:49.486500
10329.05,2026-05-05 15:11:49.497500
10687.52,2026-05-05 15:11:49.508500
10905.44,2026-05-05 15:11:49.519500
11046.1,2026-05-05 15:11:49.529500
11221.3,2026-05-05 15:11:49.540500
11395.53,2026-05-05 15:11:49.551500
11479.75,2026-05-05 15:11:49.562500
11571.82,2026-05-05 15:11:49.572500
11844.98,2026-05-05 15:11:49.583500
12227.85,2026-05-05 15:11:49.594500
12715.54,2026-05-05 15:11:49.599949
13132.74,2026-05-05 15:11:49.610949
13447.52,2026-05-05 15:11:49.621949
13479.12,2026-05-05 15:11:49.632949
13616.95,2026-05-05 15:11:49.642949
13662.28,2026-05-05 15:11:49.653949
13722.09,2026-05-05 15:11:49.664949
13885.64,2026-05-05 15:11:49.675949
13995.25,2026-05-05 15:11:49.685949
14130.36,2026-05-05 15:11:49.696949
14216.98,2026-05-05 15:11:49.707949
14299.68,2026-05-05 15:11:49.717949
14378.02,2026-05-05 15:11:49.728949
14630.36,2026-05-05 15:11:49.739949
14812.54,2026-05-05 15:11:49.750949
15051.37,2026-05-05 15:11:49.760949
15370.4,2026-05-05 15:11:49.771949
15587.23,2026-05-05 15:11:49.782949
15607.38,2026-05-05 15:11:49.793949
15508.45,2026-05-05 15:11:49.803949
15543.21,2026-05-05 15:11:49.821610
15886.97,2026-05-05 15:11:49.832610
16100.31,2026-05-05 15:11:49.843610
16078.51,2026-05-05 15:11:49.853610
15843.38,2026-05-05 15:11:49.864610
15414.53,2026-05-05 15:11:49.875610
15095.61,2026-05-05 15:11:49.885610
14953.53,2026-05-05 15:11:49.896610
14844.68,2026-05-05 15:11:49.907610
14562.26,2026-05-05 15:11:49.918610
14258.05,2026-05-05 15:11:49.928610
13871.8,2026-05-05 15:11:49.939610
13422.02,2026-05-05 15:11:49.950610
12973.77,2026-05-05 15:11:49.961610
12700.07,2026-05-05 15:11:49.971610
12461.89,2026-05-05 15:11:49.982610
11956.66,2026-05-05 15:11:49.993610
11167.8,2026-05-05 15:11:50.003610
10411.53,2026-05-05 15:11:50.014610
9976.25,2026-05-05 15:11:50.025610
9713.77,2026-05-05 15:11:50.031091
9579.42,2026-05-05 15:11:50.041091
9377.31,2026-05-05 15:11:50.052091
9086.5,2026-05-05 15:11:50.063091
9015.24,2026-05-05 15:11:50.074091
8774.12,2026-05-05 15:11:50.084091
8191.85,2026-05-05 15:11:50.095091
7850.49,2026-05-05 15:11:50.106091
7696.64,2026-05-05 15:11:50.117091
7595.42,2026-05-05 15:11:50.127091
7543.12,2026-05-05 15:11:50.138091
7562.84,2026-05-05 15:11:50.149091
7502.48,2026-05-05 15:11:50.159091
7345.14,2026-05-05 15:11:50.170091
7294.26,2026-05-05 15:11:50.181091
7227.03,2026-05-05 15:11:50.192091
6965.65,2026-05-05 15:11:50.202091
6683.77,2026-05-05 15:11:50.213091
6575.58,2026-05-05 15:11:50.224091
6276.38,2026-05-05 15:11:50.235091
6191.07,2026-05-05 15:11:50.252897
6175.49,2026-05-05 15:11:50.263897
6143.78,2026-05-05 15:11:50.274897
6164.37,2026-05-05 15:11:50.284897
6330.97,2026-05-05 15:11:50.295897
7248.93,2026-05-05 15:11:50.306897
10336.68,2026-05-05 15:11:50.317897
11004.8,2026-05-05 15:11:50.327897
10355.64,2026-05-05 15:11:50.338897
11658.88,2026-05-05 15:11:50.349897
13074.78,2026-05-05 15:11:50.360897
14290.09,2026-05-05 15:11:50.370897
15576.66,2026-05-05 15:11:50.381897
17423.59,2026-05-05 15:11:50.392897
19160.59,2026-05-05 15:11:50.403897
20932.67,2026-05-05 15:11:50.413897
23234.73,2026-05-05 15:11:50.424897
26716.24,2026-05-05 15:11:50.435897
31647.65,2026-05-05 15:11:50.445897
37143.25,2026-05-05 15:11:50.456897
42325.69,2026-05-05 15:11:50.462774
47843.62,2026-05-05 15:11:50.473774
53703.79,2026-05-05 15:11:50.483774
59759.96,2026-05-05 15:11:50.494774
65623.4,2026-05-05 15:11:50.505774
71996.75,2026-05-05 15:11:50.516774
79104.15,2026-05-05 15:11:50.526774
87050.52,2026-05-05 15:11:50.537774
95759.16,2026-05-05 15:11:50.548774
103528.36,2026-05-05 15:11:50.559774
110741.89,2026-05-05 15:11:50.569774
117422.83,2026-05-05 15:11:50.580774
123687.22,2026-05-05 15:11:50.591774
129631.07,2026-05-05 15:11:50.601774
135643.88,2026-05-05 15:11:50.612774
140992.27,2026-05-05 15:11:50.623774
144923.34,2026-05-05 15:11:50.634774
147856.26,2026-05-05 15:11:50.644774
151327.2,2026-05-05 15:11:50.655774
155257.73,2026-05-05 15:11:50.666774
159426.22,2026-05-05 15:11:50.673403
164155.3,2026-05-05 15:11:50.683403
169051.08,2026-05-05 15:11:50.694403
172637.63,2026-05-05 15:11:50.705403
173867.87,2026-05-05 15:11:50.715403
174045.36,2026-05-05 15:11:50.726403
174598.43,2026-05-05 15:11:50.737403
176886.86,2026-05-05 15:11:50.748403
180276.09,2026-05-05 15:11:50.758403
182717.17,2026-05-05 15:11:50.769403
182672.72,2026-05-05 15:11:50.780403
180336.24,2026-05-05 15:11:50.791403
178154.91,2026-05-05 15:11:50.801403
177556.3,2026-05-05 15:11:50.812403
178358.99,2026-05-05 15:11:50.823403
179998.8,2026-05-05 15:11:50.834403
180246.35,2026-05-05 15:11:50.844403
177850.92,2026-05-05 15:11:50.855403
173502.1,2026-05-05 15:11:50.866403
169243.18,2026-05-05 15:11:50.876403
167024.69,2026-05-05 15:11:50.893910
166829.77,2026-05-05 15:11:50.904910
166591.59,2026-05-05 15:11:50.915910
165152.04,2026-05-05 15:11:50.925910
162655.18,2026-05-05 15:11:50.936910
160204.07,2026-05-05 15:11:50.947910
158433.3,2026-05-05 15:11:50.958910
157150.43,2026-05-05 15:11:50.968910
155817.45,2026-05-05 15:11:50.979910
153955.8,2026-05-05 15:11:50.990910
152247.79,2026-05-05 15:11:51.000910
151166.82,2026-05-05 15:11:51.011910
149999.78,2026-05-05 15:11:51.022910
149049.89,2026-05-05 15:11:51.033910
148749.16,2026-05-05 15:11:51.043910
148119.72,2026-05-05 15:11:51.054910
146621.12,2026-05-05 15:11:51.065910
144425.19,2026-05-05 15:11:51.076910
141751.16,2026-05-05 15:11:51.086910
139227.38,2026-05-05 15:11:51.097910
137661.99,2026-05-05 15:11:51.104410
136834.46,2026-05-05 15:11:51.115410
136324.1,2026-05-05 15:11:51.125410
135732.9,2026-05-05 15:11:51.136410
134868.65,2026-05-05 15:11:51.147410
133576.41,2026-05-05 15:11:51.157410
131820.24,2026-05-05 15:11:51.168410
130320.88,2026-05-05 15:11:51.179410
129571.25,2026-05-05 15:11:51.190410
129516.66,2026-05-05 15:11:51.200410
129610.36,2026-05-05 15:11:51.211410
129324.57,2026-05-05 15:11:51.222410
128570.26,2026-05-05 15:11:51.233410
127453.55,2026-05-05 15:11:51.243410
126699.79,2026-05-05 15:11:51.254410
126527.52,2026-05-05 15:11:51.265410
126387.73,2026-05-05 15:11:51.275410
126038.41,2026-05-05 15:11:51.286410
125288.02,2026-05-05 15:11:51.297410
124321.35,2026-05-05 15:11:51.308410
123316.44,2026-05-05 15:11:51.324912
122457.97,2026-05-05 15:11:51.335912
121969.29,2026-05-05 15:11:51.346912
121693.3,2026-05-05 15:11:51.357912
121357.71,2026-05-05 15:11:51.367912
120870.89,2026-05-05 15:11:51.378912
119936.91,2026-05-05 15:11:51.389912
118855.29,2026-05-05 15:11:51.400912
118326.63,2026-05-05 15:11:51.410912
118093.02,2026-05-05 15:11:51.421912
117941.25,2026-05-05 15:11:51.432912
117932.64,2026-05-05 15:11:51.442912
117836.32,2026-05-05 15:11:51.453912
117501.17,2026-05-05 15:11:51.464912
116999.64,2026-05-05 15:11:51.475912
116372.7,2026-05-05 15:11:51.485912
116046.59,2026-05-05 15:11:51.496912
116635.17,2026-05-05 15:11:51.507912
117768.11,2026-05-05 15:11:51.518912
118956.84,2026-05-05 15:11:51.528912
119332.41,2026-05-05 15:11:51.534600
118904.54,2026-05-05 15:11:51.545600
118309.52,2026-05-05 15:11:51.555600
117849.83,2026-05-05 15:11:51.566600
118135.52,2026-05-05 15:11:51.577600
118454.22,2026-05-05 15:11:51.588600
118338.07,2026-05-05 15:11:51.598600
117750.35,2026-05-05 15:11:51.609600
116795.67,2026-05-05 15:11:51.620600
115905.92,2026-05-05 15:11:51.631600
115380.31,2026-05-05 15:11:51.641600
115115.44,2026-05-05 15:11:51.652600
115133.52,2026-05-05 15:11:51.663600
115220.91,2026-05-05 15:11:51.674600
115045.92,2026-05-05 15:11:51.684600
114669.15,2026-05-05 15:11:51.695600
113854.8,2026-05-05 15:11:51.706600
113235.38,2026-05-05 15:11:51.716600
113429.1,2026-05-05 15:11:51.727600
114042.32,2026-05-05 15:11:51.738600
114773.42,2026-05-05 15:11:51.756467
