weight,timestamp
4585.69,2026-05-05 15:08:40.090675
4578.39,2026-05-05 15:08:40.101675
4543.74,2026-05-05 15:08:40.111675
4556.05,2026-05-05 15:08:40.122675
4551.91,2026-05-05 15:08:40.133675
4547.66,2026-05-05 15:08:40.144675
4556.16,2026-05-05 15:08:40.154675
4564.88,2026-05-05 15:08:40.165675
4539.82,2026-05-05 15:08:40.176675
4549.41,2026-05-05 15:08:40.187675
4563.24,2026-05-05 15:08:40.197675
4593.86,2026-05-05 15:08:40.208675
4585.8,2026-05-05 15:08:40.219675
4553.87,2026-05-05 15:08:40.229675
4551.15,2026-05-05 15:08:40.240675
4568.91,2026-05-05 15:08:40.251675
4589.39,2026-05-05 15:08:40.262675
4576.21,2026-05-05 15:08:40.272675
4582.2,2026-05-05 15:08:40.283675
4581.44,2026-05-05 15:08:40.294675
4578.61,2026-05-05 15:08:40.301573
4580.02,2026-05-05 15:08:40.311573
4589.28,2026-05-05 15:08:40.322573
4570.22,2026-05-05 15:08:40.333573
4564.55,2026-05-05 15:08:40.344573
4582.2,2026-05-05 15:08:40.354573
4587.98,2026-05-05 15:08:40.365573
4600.73,2026-05-05 15:08:40.376573
4592.55,2026-05-05 15:08:40.386573
4607.37,2026-05-05 15:08:40.397573
4594.95,2026-05-05 15:08:40.408573
4577.41,2026-05-05 15:08:40.419573
4570.44,2026-05-05 15:08:40.429573
4594.84,2026-05-05 15:08:40.440573
4563.46,2026-05-05 15:08:40.451573
4539.16,2026-05-05 15:08:40.462573
4533.39,2026-05-05 15:08:40.472573
4511.27,2026-05-05 15:08:40.483573
4514.32,2026-05-05 15:08:40.494573
4509.53,2026-05-05 15:08:40.504573
4543.85,2026-05-05 15:08:40.522047
4544.72,2026-05-05 15:08:40.533047
4509.42,2026-05-05 15:08:40.544047
4526.09,2026-05-05 15:08:40.554047
4572.83,2026-05-05 15:08:40.565047
4559.1,2026-05-05 15:08:40.576047
4580.02,2026-05-05 15:08:40.587047
4551.15,2026-05-05 15:08:40.597047
4559.87,2026-05-05 15:08:40.608047
4548.43,2026-05-05 15:08:40.619047
4570.65,2026-05-05 15:08:40.630047
4575.34,2026-05-05 15:08:40.640047
4571.31,2026-05-05 15:08:40.651047
4575.77,2026-05-05 15:08:40.662047
4557.91,2026-05-05 15:08:40.672047
4563.79,2026-05-05 15:08:40.683047
4543.63,2026-05-05 15:08:40.694047
4549.19,2026-05-05 15:08:40.705047
4550.17,2026-05-05 15:08:40.715047
4568.47,2026-05-05 15:08:40.726047
4549.95,2026-05-05 15:08:40.733838
4572.72,2026-05-05 15:08:40.742838
4565.97,2026-05-05 15:08:40.752838
4563.79,2026-05-05 15:08:40.763838
4546.68,2026-05-05 15:08:40.774838
4565.21,2026-05-05 15:08:40.785838
4571.74,2026-05-05 15:08:40.795838
