weight,timestamp
-8.88,2026-05-13 14:34:11.373709
-3.76,2026-05-13 14:34:11.384709
-6.48,2026-05-13 14:34:11.394709
-1.69,2026-05-13 14:34:11.405709
-7.68,2026-05-13 14:34:11.416709
-6.81,2026-05-13 14:34:11.427709
-16.18,2026-05-13 14:34:11.438709
2.45,2026-05-13 14:34:11.448709
0.6,2026-05-13 14:34:11.459709
-8.11,2026-05-13 14:34:11.470709
-9.86,2026-05-13 14:34:11.481709
-11.93,2026-05-13 14:34:11.491709
-11.6,2026-05-13 14:34:11.502709
-2.78,2026-05-13 14:34:11.513709
5.83,2026-05-13 14:34:11.524709
9.97,2026-05-13 14:34:11.534709
-8.22,2026-05-13 14:34:11.545709
-7.79,2026-05-13 14:34:11.556709
11.17,2026-05-13 14:34:11.567709
-3.76,2026-05-13 14:34:11.577709
2.56,2026-05-13 14:34:11.595415
5.07,2026-05-13 14:34:11.606415
7.9,2026-05-13 14:34:11.617415
-8.99,2026-05-13 14:34:11.627415
-8.77,2026-05-13 14:34:11.638415
-0.49,2026-05-13 14:34:11.649415
17.05,2026-05-13 14:34:11.660415
28.28,2026-05-13 14:34:11.670415
0.93,2026-05-13 14:34:11.681415
-7.35,2026-05-13 14:34:11.692415
0.71,2026-05-13 14:34:11.703415
19.56,2026-05-13 14:34:11.713415
6.27,2026-05-13 14:34:11.724415
-1.25,2026-05-13 14:34:11.735415
-2.88,2026-05-13 14:34:11.746415
3.22,2026-05-13 14:34:11.756415
-4.74,2026-05-13 14:34:11.767415
-4.52,2026-05-13 14:34:11.778415
-2.34,2026-05-13 14:34:11.789415
-13.56,2026-05-13 14:34:11.799415
-10.62,2026-05-13 14:34:11.804885
-1.14,2026-05-13 14:34:11.815885
18.25,2026-05-13 14:34:11.826885
25.01,2026-05-13 14:34:11.836885
3.11,2026-05-13 14:34:11.847885
1.47,2026-05-13 14:34:11.858885
-4.74,2026-05-13 14:34:11.869885
-17.7,2026-05-13 14:34:11.879885
-12.47,2026-05-13 14:34:11.890885
-7.68,2026-05-13 14:34:11.901885
-5.83,2026-05-13 14:34:11.912885
-7.46,2026-05-13 14:34:11.922885
-0.6,2026-05-13 14:34:11.933885
11.17,2026-05-13 14:34:11.944885
-6.81,2026-05-13 14:34:11.955885
-1.58,2026-05-13 14:34:11.965885
-0.27,2026-05-13 14:34:11.976885
4.42,2026-05-13 14:34:11.987885
4.2,2026-05-13 14:34:11.998885
2.24,2026-05-13 14:34:12.008885
-6.15,2026-05-13 14:34:12.025395
-5.5,2026-05-13 14:34:12.036395
-16.94,2026-05-13 14:34:12.047395
-8.88,2026-05-13 14:34:12.057395
5.83,2026-05-13 14:34:12.068395
-3.97,2026-05-13 14:34:12.079395
-9.64,2026-05-13 14:34:12.090395
-5.17,2026-05-13 14:34:12.100395
15.86,2026-05-13 14:34:12.111395
13.13,2026-05-13 14:34:12.122395
-1.25,2026-05-13 14:34:12.133395
12.15,2026-05-13 14:34:12.144395
19.78,2026-05-13 14:34:12.154395
14.11,2026-05-13 14:34:12.165395
6.16,2026-05-13 14:34:12.176395
15.86,2026-05-13 14:34:12.187395
20.54,2026-05-13 14:34:12.197395
12.04,2026-05-13 14:34:12.208395
-6.04,2026-05-13 14:34:12.219395
-1.8,2026-05-13 14:34:12.230395
-2.67,2026-05-13 14:34:12.234905
5.29,2026-05-13 14:34:12.245905
1.58,2026-05-13 14:34:12.256905
10.3,2026-05-13 14:34:12.267905
4.09,2026-05-13 14:34:12.277905
-2.23,2026-05-13 14:34:12.288905
-6.81,2026-05-13 14:34:12.299905
-18.03,2026-05-13 14:34:12.310905
3.54,2026-05-13 14:34:12.320905
10.52,2026-05-13 14:34:12.331905
6.27,2026-05-13 14:34:12.342905
-10.4,2026-05-13 14:34:12.353905
-14.22,2026-05-13 14:34:12.363905
3.22,2026-05-13 14:34:12.374905
1.36,2026-05-13 14:34:12.385905
-5.06,2026-05-13 14:34:12.396905
3.11,2026-05-13 14:34:12.406905
-1.69,2026-05-13 14:34:12.417905
6.16,2026-05-13 14:34:12.428905
7.79,2026-05-13 14:34:12.439905
6.81,2026-05-13 14:34:12.456352
4.96,2026-05-13 14:34:12.467352
9.75,2026-05-13 14:34:12.478352
-3.65,2026-05-13 14:34:12.489352
-10.84,2026-05-13 14:34:12.499352
-14.43,2026-05-13 14:34:12.510352
1.47,2026-05-13 14:34:12.521352
10.63,2026-05-13 14:34:12.532352
7.25,2026-05-13 14:34:12.542352
6.27,2026-05-13 14:34:12.553352
1.36,2026-05-13 14:34:12.564352
-6.59,2026-05-13 14:34:12.575352
-16.4,2026-05-13 14:34:12.585352
-8.55,2026-05-13 14:34:12.596352
-11.6,2026-05-13 14:34:12.607352
9.86,2026-05-13 14:34:12.618352
14.33,2026-05-13 14:34:12.628352
11.61,2026-05-13 14:34:12.639352
9.54,2026-05-13 14:34:12.650352
-2.67,2026-05-13 14:34:12.661352
0.28,2026-05-13 14:34:12.667246
-1.8,2026-05-13 14:34:12.677246
7.9,2026-05-13 14:34:12.688246
13.89,2026-05-13 14:34:12.699246
11.61,2026-05-13 14:34:12.709246
11.72,2026-05-13 14:34:12.720246
-1.8,2026-05-13 14:34:12.731246
-12.15,2026-05-13 14:34:12.742246
