weight,timestamp
12.47,2026-05-13 14:39:41.796063
-7.79,2026-05-13 14:39:41.807063
16.07,2026-05-13 14:39:41.818063
-5.18,2026-05-13 14:39:41.829063
-18.25,2026-05-13 14:39:41.839063
-18.58,2026-05-13 14:39:41.850063
6.05,2026-05-13 14:39:41.861063
6.81,2026-05-13 14:39:41.872063
2.34,2026-05-13 14:39:41.882063
14.11,2026-05-13 14:39:41.893063
19.01,2026-05-13 14:39:41.904063
-8.99,2026-05-13 14:39:41.915063
-8.99,2026-05-13 14:39:41.926063
-17.05,2026-05-13 14:39:41.936063
-5.18,2026-05-13 14:39:41.947063
-12.69,2026-05-13 14:39:41.958063
-7.14,2026-05-13 14:39:41.969063
-11.39,2026-05-13 14:39:41.984299
-33.29,2026-05-13 14:39:41.995299
-12.59,2026-05-13 14:39:42.006299
-13.13,2026-05-13 14:39:42.017299
-5.29,2026-05-13 14:39:42.027299
-1.36,2026-05-13 14:39:42.038299
-12.91,2026-05-13 14:39:42.049299
-20.1,2026-05-13 14:39:42.060299
-17.05,2026-05-13 14:39:42.070299
1.14,2026-05-13 14:39:42.081299
-6.81,2026-05-13 14:39:42.092299
-1.47,2026-05-13 14:39:42.103299
-9.97,2026-05-13 14:39:42.113299
-15.64,2026-05-13 14:39:42.124299
-13.13,2026-05-13 14:39:42.135299
3.54,2026-05-13 14:39:42.146299
-13.68,2026-05-13 14:39:42.156299
-18.36,2026-05-13 14:39:42.167299
-16.94,2026-05-13 14:39:42.178299
-1.69,2026-05-13 14:39:42.189299
-16.83,2026-05-13 14:39:42.195041
7.9,2026-05-13 14:39:42.205041
11.6,2026-05-13 14:39:42.216041
7.9,2026-05-13 14:39:42.227041
4.96,2026-05-13 14:39:42.237041
-12.37,2026-05-13 14:39:42.248041
-13.68,2026-05-13 14:39:42.259041
-12.69,2026-05-13 14:39:42.270041
1.25,2026-05-13 14:39:42.280041
3.98,2026-05-13 14:39:42.291041
11.6,2026-05-13 14:39:42.302041
4.19,2026-05-13 14:39:42.313041
1.47,2026-05-13 14:39:42.324041
-7.68,2026-05-13 14:39:42.334041
0.93,2026-05-13 14:39:42.345041
1.14,2026-05-13 14:39:42.356041
13.24,2026-05-13 14:39:42.367041
14.98,2026-05-13 14:39:42.377041
6.81,2026-05-13 14:39:42.388041
6.05,2026-05-13 14:39:42.399041
3.21,2026-05-13 14:39:42.416601
5.28,2026-05-13 14:39:42.426601
-2.67,2026-05-13 14:39:42.437601
4.3,2026-05-13 14:39:42.448601
12.26,2026-05-13 14:39:42.459601
4.96,2026-05-13 14:39:42.469601
-1.36,2026-05-13 14:39:42.480601
-16.4,2026-05-13 14:39:42.491601
-17.38,2026-05-13 14:39:42.502601
-6.59,2026-05-13 14:39:42.512601
-8.99,2026-05-13 14:39:42.523601
5.28,2026-05-13 14:39:42.534601
-0.49,2026-05-13 14:39:42.545601
-3.76,2026-05-13 14:39:42.555601
6.05,2026-05-13 14:39:42.566601
-5.61,2026-05-13 14:39:42.577601
-16.4,2026-05-13 14:39:42.588601
-28.06,2026-05-13 14:39:42.598601
-23.92,2026-05-13 14:39:42.609601
-21.96,2026-05-13 14:39:42.620601
-18.14,2026-05-13 14:39:42.627467
-19.23,2026-05-13 14:39:42.636467
-13.02,2026-05-13 14:39:42.647467
5.39,2026-05-13 14:39:42.658467
11.38,2026-05-13 14:39:42.669467
6.16,2026-05-13 14:39:42.680467
-0.93,2026-05-13 14:39:42.690467
2.89,2026-05-13 14:39:42.701467
-6.16,2026-05-13 14:39:42.712467
-11.71,2026-05-13 14:39:42.723467
-19.12,2026-05-13 14:39:42.733467
-14.22,2026-05-13 14:39:42.744467
-13.02,2026-05-13 14:39:42.755467
8.66,2026-05-13 14:39:42.766467
-0.6,2026-05-13 14:39:42.776467
-11.93,2026-05-13 14:39:42.787467
-7.9,2026-05-13 14:39:42.798467
2.67,2026-05-13 14:39:42.809467
-11.82,2026-05-13 14:39:42.819467
-13.46,2026-05-13 14:39:42.830467
9.97,2026-05-13 14:39:42.854113
4.3,2026-05-13 14:39:42.865113
4.74,2026-05-13 14:39:42.875113
4.85,2026-05-13 14:39:42.886113
-3.65,2026-05-13 14:39:42.897113
-16.29,2026-05-13 14:39:42.908113
-20.87,2026-05-13 14:39:42.918113
1.69,2026-05-13 14:39:42.929113
1.25,2026-05-13 14:39:42.940113
-2.34,2026-05-13 14:39:42.951113
