weight,timestamp
1.2,2026-05-13 15:13:20.929769
-6.75,2026-05-13 15:13:20.940769
4.36,2026-05-13 15:13:20.950769
21.36,2026-05-13 15:13:20.961769
21.36,2026-05-13 15:13:20.972769
11.55,2026-05-13 15:13:20.983769
-4.36,2026-05-13 15:13:20.993769
-2.51,2026-05-13 15:13:21.004769
9.37,2026-05-13 15:13:21.015769
8.83,2026-05-13 15:13:21.026769
10.9,2026-05-13 15:13:21.036769
13.18,2026-05-13 15:13:21.047769
12.64,2026-05-13 15:13:21.058769
8.83,2026-05-13 15:13:21.069769
11.44,2026-05-13 15:13:21.080769
7.41,2026-05-13 15:13:21.090769
12.1,2026-05-13 15:13:21.101769
-3.27,2026-05-13 15:13:21.112769
-11.44,2026-05-13 15:13:21.123769
-4.79,2026-05-13 15:13:21.133769
-8.93,2026-05-13 15:13:21.151152
-10.02,2026-05-13 15:13:21.162152
-22.88,2026-05-13 15:13:21.173152
-6.54,2026-05-13 15:13:21.183152
28.11,2026-05-13 15:13:21.194152
22.66,2026-05-13 15:13:21.205152
-4.9,2026-05-13 15:13:21.216152
4.69,2026-05-13 15:13:21.226152
-5.23,2026-05-13 15:13:21.237152
-17.76,2026-05-13 15:13:21.248152
-3.92,2026-05-13 15:13:21.259152
0.65,2026-05-13 15:13:21.269152
24.41,2026-05-13 15:13:21.280152
10.13,2026-05-13 15:13:21.291152
-9.7,2026-05-13 15:13:21.302152
-6.54,2026-05-13 15:13:21.312152
5.23,2026-05-13 15:13:21.323152
2.29,2026-05-13 15:13:21.334152
18.31,2026-05-13 15:13:21.345152
7.74,2026-05-13 15:13:21.355152
11.22,2026-05-13 15:13:21.360951
9.26,2026-05-13 15:13:21.371951
12.42,2026-05-13 15:13:21.382951
10.02,2026-05-13 15:13:21.392951
1.42,2026-05-13 15:13:21.403951
2.4,2026-05-13 15:13:21.414951
3.81,2026-05-13 15:13:21.425951
-6.54,2026-05-13 15:13:21.435951
-0.98,2026-05-13 15:13:21.446951
11.22,2026-05-13 15:13:21.457951
10.9,2026-05-13 15:13:21.468951
8.72,2026-05-13 15:13:21.478951
4.69,2026-05-13 15:13:21.489951
-4.47,2026-05-13 15:13:21.500951
-1.74,2026-05-13 15:13:21.511951
-12.75,2026-05-13 15:13:21.521951
-7.84,2026-05-13 15:13:21.532951
13.18,2026-05-13 15:13:21.543951
33.23,2026-05-13 15:13:21.554951
11.44,2026-05-13 15:13:21.564951
5.12,2026-05-13 15:13:21.581507
-2.29,2026-05-13 15:13:21.592507
-14.05,2026-05-13 15:13:21.603507
0.98,2026-05-13 15:13:21.613507
-2.29,2026-05-13 15:13:21.624507
-3.05,2026-05-13 15:13:21.635507
7.74,2026-05-13 15:13:21.646507
4.36,2026-05-13 15:13:21.657507
-5.56,2026-05-13 15:13:21.667507
1.53,2026-05-13 15:13:21.678507
18.41,2026-05-13 15:13:21.689507
12.64,2026-05-13 15:13:21.700507
4.14,2026-05-13 15:13:21.710507
5.67,2026-05-13 15:13:21.721507
9.92,2026-05-13 15:13:21.732507
-0.87,2026-05-13 15:13:21.743507
5.56,2026-05-13 15:13:21.753507
12.2,2026-05-13 15:13:21.764507
1.64,2026-05-13 15:13:21.775507
8.06,2026-05-13 15:13:21.786507
18.52,2026-05-13 15:13:21.791056
19.83,2026-05-13 15:13:21.802056
1.53,2026-05-13 15:13:21.813056
7.95,2026-05-13 15:13:21.824056
-10.68,2026-05-13 15:13:21.834056
-18.19,2026-05-13 15:13:21.845056
-10.68,2026-05-13 15:13:21.856056
-8.82,2026-05-13 15:13:21.867056
2.51,2026-05-13 15:13:21.877056
4.25,2026-05-13 15:13:21.888056
-4.79,2026-05-13 15:13:21.899056
-7.08,2026-05-13 15:13:21.910056
-14.16,2026-05-13 15:13:21.920056
-5.01,2026-05-13 15:13:21.931056
-1.96,2026-05-13 15:13:21.942056
-0.76,2026-05-13 15:13:21.953056
7.74,2026-05-13 15:13:21.963056
11.99,2026-05-13 15:13:21.974056
3.6,2026-05-13 15:13:21.985056
-2.29,2026-05-13 15:13:21.996056
-5.45,2026-05-13 15:13:22.012560
1.42,2026-05-13 15:13:22.023560
13.29,2026-05-13 15:13:22.034560
10.57,2026-05-13 15:13:22.045560
4.58,2026-05-13 15:13:22.055560
16.24,2026-05-13 15:13:22.066560
19.72,2026-05-13 15:13:22.077560
8.94,2026-05-13 15:13:22.088560
-5.45,2026-05-13 15:13:22.098560
-6.97,2026-05-13 15:13:22.109560
-1.52,2026-05-13 15:13:22.120560
-0.76,2026-05-13 15:13:22.131560
3.05,2026-05-13 15:13:22.141560
-7.08,2026-05-13 15:13:22.152560
0.22,2026-05-13 15:13:22.163560
17.33,2026-05-13 15:13:22.174560
26.91,2026-05-13 15:13:22.185560
25.61,2026-05-13 15:13:22.195560
15.69,2026-05-13 15:13:22.206560
-13.51,2026-05-13 15:13:22.217560
-3.59,2026-05-13 15:13:22.223611
-4.58,2026-05-13 15:13:22.233611
-2.07,2026-05-13 15:13:22.244611
-1.52,2026-05-13 15:13:22.255611
7.52,2026-05-13 15:13:22.266611
2.4,2026-05-13 15:13:22.276611
-5.99,2026-05-13 15:13:22.287611
3.81,2026-05-13 15:13:22.298611
5.01,2026-05-13 15:13:22.309611
2.18,2026-05-13 15:13:22.319611
2.51,2026-05-13 15:13:22.330611
2.18,2026-05-13 15:13:22.341611
8.06,2026-05-13 15:13:22.352611
11.77,2026-05-13 15:13:22.362611
-4.14,2026-05-13 15:13:22.373611
-0.22,2026-05-13 15:13:22.384611
7.3,2026-05-13 15:13:22.395611
13.95,2026-05-13 15:13:22.405611
6.43,2026-05-13 15:13:22.416611
-1.52,2026-05-13 15:13:22.427611
-9.04,2026-05-13 15:13:22.445254
-5.34,2026-05-13 15:13:22.455254
