weight,timestamp
4582.97,2026-05-05 15:37:09.812701
4560.52,2026-05-05 15:37:09.823701
4563.14,2026-05-05 15:37:09.834701
4581.55,2026-05-05 15:37:09.845701
4575.99,2026-05-05 15:37:09.855701
4549.73,2026-05-05 15:37:09.866701
4551.59,2026-05-05 15:37:09.877701
4599.74,2026-05-05 15:37:09.888701
4554.64,2026-05-05 15:37:09.898701
4551.48,2026-05-05 15:37:09.909701
4549.19,2026-05-05 15:37:09.920701
4548.43,2026-05-05 15:37:09.930701
4566.08,2026-05-05 15:37:09.941701
4577.63,2026-05-05 15:37:09.952701
4569.35,2026-05-05 15:37:09.963701
4550.61,2026-05-05 15:37:09.973701
4543.41,2026-05-05 15:37:09.984701
4551.15,2026-05-05 15:37:09.995701
4572.61,2026-05-05 15:37:10.006701
4558.99,2026-05-05 15:37:10.016701
4556.38,2026-05-05 15:37:10.034408
4553.55,2026-05-05 15:37:10.045408
4562.59,2026-05-05 15:37:10.056408
4554.53,2026-05-05 15:37:10.066408
4525.87,2026-05-05 15:37:10.077408
4519.23,2026-05-05 15:37:10.088408
4543.85,2026-05-05 15:37:10.098408
4559.87,2026-05-05 15:37:10.109408
4583.07,2026-05-05 15:37:10.120408
4585.8,2026-05-05 15:37:10.131408
4575.88,2026-05-05 15:37:10.141408
4573.49,2026-05-05 15:37:10.152408
4565.21,2026-05-05 15:37:10.163408
4560.52,2026-05-05 15:37:10.174408
4549.73,2026-05-05 15:37:10.184408
4574.68,2026-05-05 15:37:10.195408
4559.98,2026-05-05 15:37:10.206408
4554.09,2026-05-05 15:37:10.216408
4537.64,2026-05-05 15:37:10.227408
4561.5,2026-05-05 15:37:10.238408
4555.51,2026-05-05 15:37:10.245029
4568.26,2026-05-05 15:37:10.255029
4563.68,2026-05-05 15:37:10.266029
4562.59,2026-05-05 15:37:10.277029
4553.0,2026-05-05 15:37:10.288029
4555.18,2026-05-05 15:37:10.298029
4579.48,2026-05-05 15:37:10.309029
4567.93,2026-05-05 15:37:10.320029
4575.67,2026-05-05 15:37:10.330029
4573.05,2026-05-05 15:37:10.341029
4566.19,2026-05-05 15:37:10.352029
4575.67,2026-05-05 15:37:10.363029
4596.48,2026-05-05 15:37:10.373029
4597.13,2026-05-05 15:37:10.384029
4606.94,2026-05-05 15:37:10.395029
4583.29,2026-05-05 15:37:10.406029
4574.68,2026-05-05 15:37:10.416029
4589.5,2026-05-05 15:37:10.427029
4584.38,2026-05-05 15:37:10.438029
4582.31,2026-05-05 15:37:10.448029
4578.39,2026-05-05 15:37:10.454237
4556.16,2026-05-05 15:37:10.465237
4554.96,2026-05-05 15:37:10.476237
4586.02,2026-05-05 15:37:10.486237
4590.05,2026-05-05 15:37:10.497237
4587.0,2026-05-05 15:37:10.508237
4555.84,2026-05-05 15:37:10.519237
4564.88,2026-05-05 15:37:10.529237
4563.14,2026-05-05 15:37:10.540237
4555.4,2026-05-05 15:37:10.551237
4533.28,2026-05-05 15:37:10.562237
4508.44,2026-05-05 15:37:10.572237
4537.64,2026-05-05 15:37:10.583237
4527.83,2026-05-05 15:37:10.594237
4548.75,2026-05-05 15:37:10.604237
4572.83,2026-05-05 15:37:10.615237
4588.63,2026-05-05 15:37:10.626237
4572.29,2026-05-05 15:37:10.637237
4570.11,2026-05-05 15:37:10.647237
4524.67,2026-05-05 15:37:10.658237
4528.49,2026-05-05 15:37:10.675324
4545.27,2026-05-05 15:37:10.686324
4557.69,2026-05-05 15:37:10.696324
4559.43,2026-05-05 15:37:10.707324
4578.17,2026-05-05 15:37:10.718324
4578.93,2026-05-05 15:37:10.728324
4548.1,2026-05-05 15:37:10.739324
4571.63,2026-05-05 15:37:10.750324
4572.07,2026-05-05 15:37:10.761324
4594.41,2026-05-05 15:37:10.771324
4562.81,2026-05-05 15:37:10.782324
